score,hypers
47.2865685301539,{'max_depth': 2, 'min_child_weight': 5, 'gamma': 7.3399595625794545, 'n_estimators': 475, 'eta': 0.6952240360736882, 'subsample': 0.38628587634267497, 'colsample_bytree': 0.7642600492638628, 'reg_alpha': 2.94679300846102, 'reg_lambda': 9.223405852455514, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
15.649942004305014,{'max_depth': 20, 'min_child_weight': 1, 'gamma': 0.0, 'n_estimators': 500, 'eta': 0.1, 'subsample': 1.0, 'colsample_bytree': 1.0, 'reg_alpha': 0.0, 'reg_lambda': 1.348897177245769, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
20.067712391497118,{'max_depth': 2, 'min_child_weight': 1, 'gamma': 0.0, 'n_estimators': 500, 'eta': 1.0, 'subsample': 0.1, 'colsample_bytree': 0.1, 'reg_alpha': 0.0, 'reg_lambda': 10.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
135.46925645390544,{'max_depth': 2, 'min_child_weight': 20, 'gamma': 0.0, 'n_estimators': 50, 'eta': 1.0, 'subsample': 0.1, 'colsample_bytree': 1.0, 'reg_alpha': 0.0, 'reg_lambda': 10.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
18.51464217933123,{'max_depth': 2, 'min_child_weight': 1, 'gamma': 0.0, 'n_estimators': 361, 'eta': 0.1, 'subsample': 0.1, 'colsample_bytree': 1.0, 'reg_alpha': 0.0, 'reg_lambda': 10.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
45.87055426344868,{'max_depth': 2, 'min_child_weight': 1, 'gamma': 10.0, 'n_estimators': 500, 'eta': 0.1, 'subsample': 0.1, 'colsample_bytree': 1.0, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
108.42760561962906,{'max_depth': 2, 'min_child_weight': 1, 'gamma': 0.0, 'n_estimators': 500, 'eta': 0.1, 'subsample': 0.1, 'colsample_bytree': 1.0, 'reg_alpha': 10.0, 'reg_lambda': 10.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
37.84745524371027,{'max_depth': 8, 'min_child_weight': 1, 'gamma': 0.0, 'n_estimators': 500, 'eta': 0.1, 'subsample': 0.1, 'colsample_bytree': 1.0, 'reg_alpha': 0.7084298892203105, 'reg_lambda': 9.420348018170838, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
46.83939992964822,{'max_depth': 19, 'min_child_weight': 20, 'gamma': 10.0, 'n_estimators': 500, 'eta': 0.21411721982514076, 'subsample': 0.3534073744321181, 'colsample_bytree': 0.6746582076279029, 'reg_alpha': 2.2782388690918944, 'reg_lambda': 0.02288514221814298, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
46.48523516634043,{'max_depth': 18, 'min_child_weight': 7, 'gamma': 10.0, 'n_estimators': 500, 'eta': 0.1, 'subsample': 0.3710387008989966, 'colsample_bytree': 0.6896715166378045, 'reg_alpha': 1.6894447147915936, 'reg_lambda': 8.600584251894487, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
49.81463154780873,{'max_depth': 10, 'min_child_weight': 20, 'gamma': 0.0, 'n_estimators': 50, 'eta': 1.0, 'subsample': 0.4821994735360081, 'colsample_bytree': 0.4996798224293425, 'reg_alpha': 4.704587713363345, 'reg_lambda': 1.5913280960092455, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
45.80502201168325,{'max_depth': 4, 'min_child_weight': 1, 'gamma': 2.645492414683765, 'n_estimators': 500, 'eta': 0.1, 'subsample': 0.6379684265149426, 'colsample_bytree': 0.5333964940546279, 'reg_alpha': 0.0, 'reg_lambda': 3.7204329959048836, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
52.504140912995396,{'max_depth': 2, 'min_child_weight': 20, 'gamma': 0.0, 'n_estimators': 50, 'eta': 1.0, 'subsample': 1.0, 'colsample_bytree': 0.1, 'reg_alpha': 10.0, 'reg_lambda': 0.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
91.59633647257134,{'max_depth': 16, 'min_child_weight': 20, 'gamma': 10.0, 'n_estimators': 50, 'eta': 1.0, 'subsample': 0.15138045769824768, 'colsample_bytree': 0.9126657976338597, 'reg_alpha': 10.0, 'reg_lambda': 0.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
20.1746704890502,{'max_depth': 2, 'min_child_weight': 1, 'gamma': 0.0, 'n_estimators': 122, 'eta': 0.8158129280717916, 'subsample': 0.22667044749944573, 'colsample_bytree': 0.38066535243507016, 'reg_alpha': 0.0, 'reg_lambda': 10.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
47.88428312761632,{'max_depth': 19, 'min_child_weight': 20, 'gamma': 5.570388726710202, 'n_estimators': 145, 'eta': 0.12640131346205621, 'subsample': 1.0, 'colsample_bytree': 0.2501698914946464, 'reg_alpha': 3.8876949844273034, 'reg_lambda': 0.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
138.66094173210269,{'max_depth': 2, 'min_child_weight': 20, 'gamma': 10.0, 'n_estimators': 50, 'eta': 0.1, 'subsample': 0.1, 'colsample_bytree': 0.1, 'reg_alpha': 0.0, 'reg_lambda': 10.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
46.00160366144254,{'max_depth': 6, 'min_child_weight': 10, 'gamma': 1.310445573285455, 'n_estimators': 267, 'eta': 0.4230112122642127, 'subsample': 0.3271138621760017, 'colsample_bytree': 0.8000378624565345, 'reg_alpha': 1.7041607156260754, 'reg_lambda': 0.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
85.40490085844137,{'max_depth': 2, 'min_child_weight': 14, 'gamma': 10.0, 'n_estimators': 95, 'eta': 0.10018724581789587, 'subsample': 0.10448940386077389, 'colsample_bytree': 1.0, 'reg_alpha': 2.7001861646013836, 'reg_lambda': 6.743548984157929, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
15.774897164749351,{'max_depth': 2, 'min_child_weight': 1, 'gamma': 0.0, 'n_estimators': 500, 'eta': 0.1, 'subsample': 0.1, 'colsample_bytree': 0.9809753029955673, 'reg_alpha': 0.0, 'reg_lambda': 6.78348727075276, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
20.99356343473598,{'max_depth': 2, 'min_child_weight': 1, 'gamma': 0.0, 'n_estimators': 90, 'eta': 0.1, 'subsample': 0.2801147639867779, 'colsample_bytree': 1.0, 'reg_alpha': 0.0, 'reg_lambda': 5.726559910359869, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
43.74893376830925,{'max_depth': 20, 'min_child_weight': 1, 'gamma': 0.0, 'n_estimators': 481, 'eta': 0.258667166953765, 'subsample': 1.0, 'colsample_bytree': 0.7607706837374484, 'reg_alpha': 4.746898521732429, 'reg_lambda': 0.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
15.358101619720665,{'max_depth': 20, 'min_child_weight': 1, 'gamma': 0.0, 'n_estimators': 215, 'eta': 0.11522427559091941, 'subsample': 1.0, 'colsample_bytree': 1.0, 'reg_alpha': 0.0, 'reg_lambda': 8.291530659245575, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
45.86776177978283,{'max_depth': 19, 'min_child_weight': 1, 'gamma': 2.3983333733112175, 'n_estimators': 500, 'eta': 0.787775997763415, 'subsample': 0.7631516918726926, 'colsample_bytree': 0.37213396111501273, 'reg_alpha': 0.0, 'reg_lambda': 4.918943133671528, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
17.084885359662188,{'max_depth': 14, 'min_child_weight': 10, 'gamma': 0.0, 'n_estimators': 50, 'eta': 0.6673784101470652, 'subsample': 1.0, 'colsample_bytree': 0.5075962908573451, 'reg_alpha': 0.0, 'reg_lambda': 6.318245067086453, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
45.79892693059101,{'max_depth': 2, 'min_child_weight': 5, 'gamma': 10.0, 'n_estimators': 50, 'eta': 0.4814054290242178, 'subsample': 1.0, 'colsample_bytree': 0.1, 'reg_alpha': 0.0, 'reg_lambda': 10.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
15.519386018133126,{'max_depth': 20, 'min_child_weight': 6, 'gamma': 0.0, 'n_estimators': 500, 'eta': 0.1, 'subsample': 1.0, 'colsample_bytree': 0.881906721998871, 'reg_alpha': 0.0, 'reg_lambda': 0.8560083292594467, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
18.09014690903418,{'max_depth': 20, 'min_child_weight': 14, 'gamma': 0.0, 'n_estimators': 476, 'eta': 0.1, 'subsample': 0.8328389347988231, 'colsample_bytree': 1.0, 'reg_alpha': 0.0, 'reg_lambda': 4.710030579437044, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
45.73801402103992,{'max_depth': 20, 'min_child_weight': 19, 'gamma': 10.0, 'n_estimators': 161, 'eta': 0.1, 'subsample': 0.628902656632209, 'colsample_bytree': 0.9674616298630604, 'reg_alpha': 0.0, 'reg_lambda': 10.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
20.294225016681395,{'max_depth': 12, 'min_child_weight': 20, 'gamma': 0.0, 'n_estimators': 500, 'eta': 0.1, 'subsample': 0.9440902429126777, 'colsample_bytree': 0.8403601470481574, 'reg_alpha': 0.0, 'reg_lambda': 5.091833397258958, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
29.883989330723008,{'max_depth': 12, 'min_child_weight': 3, 'gamma': 0.0, 'n_estimators': 309, 'eta': 0.1, 'subsample': 1.0, 'colsample_bytree': 0.699427405320325, 'reg_alpha': 1.3857646711197489, 'reg_lambda': 8.386094306512899, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
18.108244180179774,{'max_depth': 20, 'min_child_weight': 14, 'gamma': 0.0, 'n_estimators': 138, 'eta': 0.1, 'subsample': 0.9847280559841735, 'colsample_bytree': 1.0, 'reg_alpha': 0.0, 'reg_lambda': 10.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
17.824541568660745,{'max_depth': 2, 'min_child_weight': 16, 'gamma': 0.0, 'n_estimators': 500, 'eta': 0.25243160630157907, 'subsample': 0.8748683246381341, 'colsample_bytree': 1.0, 'reg_alpha': 0.0, 'reg_lambda': 10.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
53.61807020797057,{'max_depth': 20, 'min_child_weight': 1, 'gamma': 10.0, 'n_estimators': 500, 'eta': 0.1, 'subsample': 1.0, 'colsample_bytree': 1.0, 'reg_alpha': 10.0, 'reg_lambda': 10.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
17.868619167543454,{'max_depth': 2, 'min_child_weight': 10, 'gamma': 0.0, 'n_estimators': 500, 'eta': 0.1, 'subsample': 0.4635376958466737, 'colsample_bytree': 0.7917244755705641, 'reg_alpha': 0.0, 'reg_lambda': 8.462317000763463, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
33.25260305828273,{'max_depth': 20, 'min_child_weight': 18, 'gamma': 0.0, 'n_estimators': 500, 'eta': 0.11640593495366103, 'subsample': 0.6292614175712821, 'colsample_bytree': 0.1, 'reg_alpha': 1.2780194331857273, 'reg_lambda': 8.077070307729514, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
55.701971661168635,{'max_depth': 6, 'min_child_weight': 1, 'gamma': 0.0, 'n_estimators': 50, 'eta': 1.0, 'subsample': 0.6901738963577028, 'colsample_bytree': 0.1802270982215965, 'reg_alpha': 10.0, 'reg_lambda': 4.0491576600310095, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
18.469354028657815,{'max_depth': 20, 'min_child_weight': 4, 'gamma': 0.0, 'n_estimators': 189, 'eta': 0.1, 'subsample': 0.42607793581901754, 'colsample_bytree': 0.46637583855657605, 'reg_alpha': 0.0, 'reg_lambda': 5.236607609694634, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
27.887866742534115,{'max_depth': 2, 'min_child_weight': 18, 'gamma': 0.0, 'n_estimators': 489, 'eta': 0.5386242288397541, 'subsample': 0.5072029712009045, 'colsample_bytree': 0.2640257384940573, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
50.802836252910936,{'max_depth': 6, 'min_child_weight': 20, 'gamma': 10.0, 'n_estimators': 500, 'eta': 0.2774553665860218, 'subsample': 1.0, 'colsample_bytree': 0.3490171343521539, 'reg_alpha': 7.281981721137077, 'reg_lambda': 6.981511771160048, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
51.52609881128789,{'max_depth': 8, 'min_child_weight': 1, 'gamma': 10.0, 'n_estimators': 500, 'eta': 0.302564512939708, 'subsample': 0.7064546596841069, 'colsample_bytree': 0.5710368451090229, 'reg_alpha': 7.170937869495393, 'reg_lambda': 8.604393917510025, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
21.297729507216285,{'max_depth': 5, 'min_child_weight': 20, 'gamma': 0.0, 'n_estimators': 50, 'eta': 0.4315681394576213, 'subsample': 0.7946473615158743, 'colsample_bytree': 1.0, 'reg_alpha': 0.0, 'reg_lambda': 4.934023811114327, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
55.23001613251616,{'max_depth': 2, 'min_child_weight': 20, 'gamma': 10.0, 'n_estimators': 500, 'eta': 0.4740280765163777, 'subsample': 0.7146891123393327, 'colsample_bytree': 1.0, 'reg_alpha': 10.0, 'reg_lambda': 10.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
12.352674350034656,{'max_depth': 18, 'min_child_weight': 8, 'gamma': 0.0, 'n_estimators': 50, 'eta': 1.0, 'subsample': 0.939754725441746, 'colsample_bytree': 0.9799500820432183, 'reg_alpha': 0.0, 'reg_lambda': 3.1886840777054726, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
31.796226326301777,{'max_depth': 20, 'min_child_weight': 20, 'gamma': 0.0, 'n_estimators': 50, 'eta': 1.0, 'subsample': 0.8715206364792353, 'colsample_bytree': 1.0, 'reg_alpha': 1.6337018591982486, 'reg_lambda': 0.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
51.68845912249823,{'max_depth': 20, 'min_child_weight': 1, 'gamma': 0.0, 'n_estimators': 500, 'eta': 0.1, 'subsample': 0.4627036935548243, 'colsample_bytree': 1.0, 'reg_alpha': 6.073666804719952, 'reg_lambda': 0.646358925056117, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
14.744711616660489,{'max_depth': 2, 'min_child_weight': 8, 'gamma': 0.0, 'n_estimators': 500, 'eta': 0.7152635061384742, 'subsample': 0.9286046072982752, 'colsample_bytree': 1.0, 'reg_alpha': 0.0, 'reg_lambda': 10.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
20.788363541461607,{'max_depth': 2, 'min_child_weight': 12, 'gamma': 0.0, 'n_estimators': 50, 'eta': 1.0, 'subsample': 0.5918453678505641, 'colsample_bytree': 0.4153214972359317, 'reg_alpha': 0.0, 'reg_lambda': 6.201799664615146, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
47.95920081979125,{'max_depth': 2, 'min_child_weight': 9, 'gamma': 0.0, 'n_estimators': 50, 'eta': 1.0, 'subsample': 1.0, 'colsample_bytree': 1.0, 'reg_alpha': 7.34305255441991, 'reg_lambda': 4.971097182824323, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
45.79892248116317,{'max_depth': 2, 'min_child_weight': 20, 'gamma': 10.0, 'n_estimators': 50, 'eta': 1.0, 'subsample': 1.0, 'colsample_bytree': 1.0, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
48.046334074665545,{'max_depth': 2, 'min_child_weight': 20, 'gamma': 10.0, 'n_estimators': 462, 'eta': 1.0, 'subsample': 0.6995694840480134, 'colsample_bytree': 0.1, 'reg_alpha': 4.633400957476891, 'reg_lambda': 0.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
20.269064336249606,{'max_depth': 3, 'min_child_weight': 10, 'gamma': 0.0, 'n_estimators': 50, 'eta': 1.0, 'subsample': 0.9202272100149848, 'colsample_bytree': 0.1, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
21.10631360692296,{'max_depth': 2, 'min_child_weight': 1, 'gamma': 0.0, 'n_estimators': 500, 'eta': 1.0, 'subsample': 0.3300158722875428, 'colsample_bytree': 0.1, 'reg_alpha': 0.0, 'reg_lambda': 8.524669927458174, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
44.96591186531397,{'max_depth': 2, 'min_child_weight': 20, 'gamma': 0.0, 'n_estimators': 500, 'eta': 0.8940809746942543, 'subsample': 0.8942521181486044, 'colsample_bytree': 1.0, 'reg_alpha': 5.565233107185463, 'reg_lambda': 9.963097706032439, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
60.94768344222251,{'max_depth': 20, 'min_child_weight': 1, 'gamma': 10.0, 'n_estimators': 159, 'eta': 0.1, 'subsample': 0.5332692277027767, 'colsample_bytree': 1.0, 'reg_alpha': 10.0, 'reg_lambda': 0.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
54.19999369823819,{'max_depth': 2, 'min_child_weight': 14, 'gamma': 10.0, 'n_estimators': 50, 'eta': 0.1, 'subsample': 0.4654643501882074, 'colsample_bytree': 1.0, 'reg_alpha': 3.849380535394374, 'reg_lambda': 10.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
17.042282387800814,{'max_depth': 14, 'min_child_weight': 6, 'gamma': 0.0, 'n_estimators': 146, 'eta': 1.0, 'subsample': 0.9741048504713693, 'colsample_bytree': 1.0, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
17.242756146836527,{'max_depth': 2, 'min_child_weight': 1, 'gamma': 0.0, 'n_estimators': 50, 'eta': 1.0, 'subsample': 0.44164622880203597, 'colsample_bytree': 1.0, 'reg_alpha': 0.0, 'reg_lambda': 8.291893797940562, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
25.079929404721618,{'max_depth': 20, 'min_child_weight': 8, 'gamma': 0.0, 'n_estimators': 500, 'eta': 0.9691260900831431, 'subsample': 0.5082078025479939, 'colsample_bytree': 1.0, 'reg_alpha': 0.821886932828047, 'reg_lambda': 3.9590264203036014, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
49.97645341431953,{'max_depth': 20, 'min_child_weight': 1, 'gamma': 10.0, 'n_estimators': 382, 'eta': 0.26353587507802345, 'subsample': 1.0, 'colsample_bytree': 1.0, 'reg_alpha': 6.407618326307097, 'reg_lambda': 10.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
14.153457555720998,{'max_depth': 9, 'min_child_weight': 6, 'gamma': 0.0, 'n_estimators': 50, 'eta': 1.0, 'subsample': 0.4580926582225263, 'colsample_bytree': 1.0, 'reg_alpha': 0.0, 'reg_lambda': 3.811934531580365, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
16.163796051525896,{'max_depth': 16, 'min_child_weight': 7, 'gamma': 0.0, 'n_estimators': 500, 'eta': 0.7318384384354379, 'subsample': 0.49117924070719177, 'colsample_bytree': 1.0, 'reg_alpha': 0.0, 'reg_lambda': 7.346737317479785, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
56.135066121325565,{'max_depth': 17, 'min_child_weight': 20, 'gamma': 10.0, 'n_estimators': 394, 'eta': 0.2930377108048384, 'subsample': 0.45247202354154825, 'colsample_bytree': 0.1, 'reg_alpha': 7.530755271508099, 'reg_lambda': 6.272401371445271, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
49.65702985999321,{'max_depth': 16, 'min_child_weight': 1, 'gamma': 0.0, 'n_estimators': 60, 'eta': 0.14305672567094263, 'subsample': 0.8494601678412751, 'colsample_bytree': 0.1, 'reg_alpha': 6.923391418671111, 'reg_lambda': 5.728037230709631, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
15.785838852945984,{'max_depth': 20, 'min_child_weight': 10, 'gamma': 0.0, 'n_estimators': 132, 'eta': 0.1, 'subsample': 0.9366526674678811, 'colsample_bytree': 1.0, 'reg_alpha': 0.0, 'reg_lambda': 4.5682543626765435, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
38.940267433328685,{'max_depth': 5, 'min_child_weight': 11, 'gamma': 0.0, 'n_estimators': 353, 'eta': 1.0, 'subsample': 0.896558656744614, 'colsample_bytree': 1.0, 'reg_alpha': 3.262865653315506, 'reg_lambda': 5.239970428001655, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
20.364549001972005,{'max_depth': 2, 'min_child_weight': 6, 'gamma': 0.0, 'n_estimators': 102, 'eta': 1.0, 'subsample': 0.4031089497467698, 'colsample_bytree': 1.0, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
19.295676180947208,{'max_depth': 9, 'min_child_weight': 13, 'gamma': 0.0, 'n_estimators': 500, 'eta': 0.8679750163954338, 'subsample': 0.729733258570282, 'colsample_bytree': 1.0, 'reg_alpha': 0.0, 'reg_lambda': 10.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
20.92886554132557,{'max_depth': 2, 'min_child_weight': 1, 'gamma': 0.0, 'n_estimators': 500, 'eta': 1.0, 'subsample': 1.0, 'colsample_bytree': 0.1, 'reg_alpha': 0.0, 'reg_lambda': 10.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
45.845621739380576,{'max_depth': 20, 'min_child_weight': 1, 'gamma': 6.480877820186196, 'n_estimators': 500, 'eta': 0.8756778080080243, 'subsample': 0.3933920033023941, 'colsample_bytree': 1.0, 'reg_alpha': 0.0, 'reg_lambda': 10.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
53.61797909493182,{'max_depth': 9, 'min_child_weight': 15, 'gamma': 10.0, 'n_estimators': 447, 'eta': 0.2542349193768337, 'subsample': 1.0, 'colsample_bytree': 1.0, 'reg_alpha': 10.0, 'reg_lambda': 1.4015417139668853, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
52.67477736109818,{'max_depth': 20, 'min_child_weight': 1, 'gamma': 0.0, 'n_estimators': 91, 'eta': 0.1, 'subsample': 1.0, 'colsample_bytree': 0.1, 'reg_alpha': 10.0, 'reg_lambda': 0.45072886073766993, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
77.78618522300197,{'max_depth': 3, 'min_child_weight': 1, 'gamma': 10.0, 'n_estimators': 262, 'eta': 0.3711610223719741, 'subsample': 0.1, 'colsample_bytree': 0.1, 'reg_alpha': 5.256084342417983, 'reg_lambda': 5.424264533338695, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
20.543121650349672,{'max_depth': 2, 'min_child_weight': 6, 'gamma': 0.0, 'n_estimators': 181, 'eta': 0.23812061283348027, 'subsample': 0.4903729369149049, 'colsample_bytree': 0.1, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
13.091365218353145,{'max_depth': 2, 'min_child_weight': 7, 'gamma': 0.0, 'n_estimators': 500, 'eta': 1.0, 'subsample': 1.0, 'colsample_bytree': 1.0, 'reg_alpha': 0.0, 'reg_lambda': 10.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
57.59898075649746,{'max_depth': 2, 'min_child_weight': 20, 'gamma': 0.0, 'n_estimators': 247, 'eta': 0.6584546302209796, 'subsample': 0.5641920351361764, 'colsample_bytree': 0.1, 'reg_alpha': 10.0, 'reg_lambda': 2.9088665691433735, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
