score,hypers
41.11856214283173,{'max_depth': 17, 'min_child_weight': 14, 'gamma': 7.19910306203121, 'n_estimators': 100, 'eta': 0.711110208960909, 'subsample': 0.9420179730363092, 'colsample_bytree': 0.9821262240813468, 'reg_alpha': 9.211596132649321, 'reg_lambda': 7.180666899884757, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
32.97701718122708,{'max_depth': 2, 'min_child_weight': 9, 'gamma': 0.9882027442396103, 'n_estimators': 50, 'eta': 1.0, 'subsample': 1.0, 'colsample_bytree': 1.0, 'reg_alpha': 0.0, 'reg_lambda': 7.576905228554533, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
38.09801817021803,{'max_depth': 6, 'min_child_weight': 1, 'gamma': 10.0, 'n_estimators': 244, 'eta': 1.0, 'subsample': 0.37262135548034403, 'colsample_bytree': 0.1, 'reg_alpha': 0.0, 'reg_lambda': 2.613772322871175, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
52.690009423134796,{'max_depth': 13, 'min_child_weight': 1, 'gamma': 10.0, 'n_estimators': 80, 'eta': 0.1, 'subsample': 0.3373823491902465, 'colsample_bytree': 0.1, 'reg_alpha': 10.0, 'reg_lambda': 3.059107786280238, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
42.11490755162504,{'max_depth': 19, 'min_child_weight': 20, 'gamma': 0.0, 'n_estimators': 50, 'eta': 0.1, 'subsample': 1.0, 'colsample_bytree': 0.1, 'reg_alpha': 10.0, 'reg_lambda': 10.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
38.691861346574306,{'max_depth': 2, 'min_child_weight': 1, 'gamma': 4.7330337236868765, 'n_estimators': 76, 'eta': 0.1, 'subsample': 0.1, 'colsample_bytree': 1.0, 'reg_alpha': 0.0, 'reg_lambda': 10.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
38.43867938802493,{'max_depth': 20, 'min_child_weight': 12, 'gamma': 2.7902032598700415, 'n_estimators': 68, 'eta': 0.1, 'subsample': 0.19471551838731044, 'colsample_bytree': 0.1, 'reg_alpha': 0.0, 'reg_lambda': 10.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
38.34495967167335,{'max_depth': 10, 'min_child_weight': 6, 'gamma': 8.720184857576921, 'n_estimators': 300, 'eta': 0.1, 'subsample': 0.15199917891219455, 'colsample_bytree': 0.1, 'reg_alpha': 0.0, 'reg_lambda': 10.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
16.572885365439735,{'max_depth': 2, 'min_child_weight': 19, 'gamma': 0.0, 'n_estimators': 50, 'eta': 0.9096270392200346, 'subsample': 1.0, 'colsample_bytree': 1.0, 'reg_alpha': 0.0, 'reg_lambda': 7.3966471779386165, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
39.00477049287644,{'max_depth': 19, 'min_child_weight': 20, 'gamma': 10.0, 'n_estimators': 320, 'eta': 0.1, 'subsample': 0.8839368242428696, 'colsample_bytree': 1.0, 'reg_alpha': 3.6593633998747768, 'reg_lambda': 1.3477823438218792, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
41.560586847142865,{'max_depth': 9, 'min_child_weight': 20, 'gamma': 1.6369063148884573, 'n_estimators': 393, 'eta': 1.0, 'subsample': 0.8775002118298529, 'colsample_bytree': 0.1, 'reg_alpha': 10.0, 'reg_lambda': 2.189532736674601, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
40.3149328599537,{'max_depth': 18, 'min_child_weight': 20, 'gamma': 0.0, 'n_estimators': 319, 'eta': 0.1, 'subsample': 0.34590517884242755, 'colsample_bytree': 1.0, 'reg_alpha': 4.919816221522931, 'reg_lambda': 8.568024182143128, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
38.39764078361602,{'max_depth': 20, 'min_child_weight': 1, 'gamma': 7.646794786772326, 'n_estimators': 197, 'eta': 1.0, 'subsample': 0.4822049431052988, 'colsample_bytree': 1.0, 'reg_alpha': 0.0, 'reg_lambda': 3.0743773736935625, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
39.57208589866042,{'max_depth': 20, 'min_child_weight': 20, 'gamma': 8.912727445741597, 'n_estimators': 335, 'eta': 1.0, 'subsample': 0.7113150128501002, 'colsample_bytree': 0.1, 'reg_alpha': 5.407980568450764, 'reg_lambda': 2.0240827845304006, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
38.29556010576627,{'max_depth': 11, 'min_child_weight': 20, 'gamma': 7.000012482114535, 'n_estimators': 139, 'eta': 0.1, 'subsample': 0.4580564174621202, 'colsample_bytree': 0.1, 'reg_alpha': 0.0, 'reg_lambda': 0.9062527982708304, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
38.392526926641686,{'max_depth': 5, 'min_child_weight': 1, 'gamma': 5.4147543371370945, 'n_estimators': 112, 'eta': 1.0, 'subsample': 0.7334566304950263, 'colsample_bytree': 0.1, 'reg_alpha': 0.0, 'reg_lambda': 1.3972122899129666, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
13.664718079456101,{'max_depth': 18, 'min_child_weight': 1, 'gamma': 0.0, 'n_estimators': 115, 'eta': 1.0, 'subsample': 1.0, 'colsample_bytree': 1.0, 'reg_alpha': 0.0, 'reg_lambda': 3.5020463236233845, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
12.976391927576865,{'max_depth': 2, 'min_child_weight': 1, 'gamma': 0.0, 'n_estimators': 188, 'eta': 1.0, 'subsample': 0.20171220042375457, 'colsample_bytree': 0.7109800376043719, 'reg_alpha': 0.0, 'reg_lambda': 8.458801091760398, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
45.08272560133102,{'max_depth': 7, 'min_child_weight': 1, 'gamma': 0.0, 'n_estimators': 478, 'eta': 1.0, 'subsample': 0.4130256809811642, 'colsample_bytree': 1.0, 'reg_alpha': 10.0, 'reg_lambda': 5.009022819290381, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
38.62790752872982,{'max_depth': 6, 'min_child_weight': 20, 'gamma': 3.3843529921206095, 'n_estimators': 386, 'eta': 1.0, 'subsample': 0.5293924960334638, 'colsample_bytree': 1.0, 'reg_alpha': 0.0, 'reg_lambda': 5.9723245369627165, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
13.26014900121754,{'max_depth': 2, 'min_child_weight': 1, 'gamma': 0.0, 'n_estimators': 157, 'eta': 0.8418507968672143, 'subsample': 0.2994274554909643, 'colsample_bytree': 0.9290212129199101, 'reg_alpha': 0.0, 'reg_lambda': 1.477278111177488, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
39.284525515987184,{'max_depth': 3, 'min_child_weight': 17, 'gamma': 1.7723362117183288, 'n_estimators': 325, 'eta': 0.12115953718453458, 'subsample': 0.8817075338549919, 'colsample_bytree': 0.14363258877134194, 'reg_alpha': 4.587830214825408, 'reg_lambda': 0.6709689262466676, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
23.626909626243954,{'max_depth': 15, 'min_child_weight': 1, 'gamma': 0.12790470163692358, 'n_estimators': 345, 'eta': 1.0, 'subsample': 0.35651187150974284, 'colsample_bytree': 0.8171406239944704, 'reg_alpha': 0.0, 'reg_lambda': 0.05117551615125955, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
42.84298044830382,{'max_depth': 11, 'min_child_weight': 1, 'gamma': 0.8943476822433085, 'n_estimators': 279, 'eta': 0.1, 'subsample': 0.7034389194518563, 'colsample_bytree': 1.0, 'reg_alpha': 10.0, 'reg_lambda': 5.414888094585553, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
44.448648646789664,{'max_depth': 2, 'min_child_weight': 1, 'gamma': 6.110226758896924, 'n_estimators': 207, 'eta': 0.1, 'subsample': 0.5698052781783954, 'colsample_bytree': 0.1, 'reg_alpha': 10.0, 'reg_lambda': 9.333200556594083, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
43.228620212043815,{'max_depth': 18, 'min_child_weight': 1, 'gamma': 8.318099263150465, 'n_estimators': 189, 'eta': 0.1, 'subsample': 0.6747176742868668, 'colsample_bytree': 1.0, 'reg_alpha': 10.0, 'reg_lambda': 9.35401111911114, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
42.9150702868936,{'max_depth': 12, 'min_child_weight': 3, 'gamma': 3.7057211633347187, 'n_estimators': 97, 'eta': 0.1, 'subsample': 0.7589296083972582, 'colsample_bytree': 1.0, 'reg_alpha': 10.0, 'reg_lambda': 6.941842042667361, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
38.34652685710165,{'max_depth': 10, 'min_child_weight': 18, 'gamma': 9.395630491102981, 'n_estimators': 293, 'eta': 0.1, 'subsample': 0.6998410311035377, 'colsample_bytree': 1.0, 'reg_alpha': 0.0, 'reg_lambda': 6.195108218078312, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
34.07372894375648,{'max_depth': 3, 'min_child_weight': 15, 'gamma': 0.019380244250348202, 'n_estimators': 458, 'eta': 0.9112712911697913, 'subsample': 0.3651662505315948, 'colsample_bytree': 0.21331805138683013, 'reg_alpha': 2.5402662195255967, 'reg_lambda': 1.7623573093273697, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
38.31320593279133,{'max_depth': 19, 'min_child_weight': 13, 'gamma': 1.4847590516774836, 'n_estimators': 75, 'eta': 1.0, 'subsample': 0.6981246934953101, 'colsample_bytree': 0.9066082682379003, 'reg_alpha': 0.0, 'reg_lambda': 4.432944752900631, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
22.595378092980276,{'max_depth': 16, 'min_child_weight': 2, 'gamma': 0.05800286591524873, 'n_estimators': 394, 'eta': 0.7276676683717914, 'subsample': 0.9277188001602793, 'colsample_bytree': 0.9603837571462168, 'reg_alpha': 0.47208164511443396, 'reg_lambda': 7.55035622632529, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
38.28162774106071,{'max_depth': 4, 'min_child_weight': 11, 'gamma': 2.1795784092162065, 'n_estimators': 74, 'eta': 1.0, 'subsample': 0.5922536704562602, 'colsample_bytree': 0.1, 'reg_alpha': 0.0, 'reg_lambda': 9.672560247692841, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
38.82165536141255,{'max_depth': 20, 'min_child_weight': 14, 'gamma': 5.462823665712531, 'n_estimators': 234, 'eta': 0.10193783883124218, 'subsample': 0.47310649564778195, 'colsample_bytree': 0.2100327751490395, 'reg_alpha': 2.3022037026871107, 'reg_lambda': 1.9576136844793797, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
42.93637907004444,{'max_depth': 8, 'min_child_weight': 8, 'gamma': 9.873773756087909, 'n_estimators': 393, 'eta': 0.9867258729770421, 'subsample': 0.37575927861309855, 'colsample_bytree': 0.9450367660563826, 'reg_alpha': 7.171902629420489, 'reg_lambda': 4.7582698259360985, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
18.919496161307784,{'max_depth': 11, 'min_child_weight': 2, 'gamma': 0.03881651706342027, 'n_estimators': 461, 'eta': 0.9386542046877718, 'subsample': 0.7953893074982048, 'colsample_bytree': 0.5404835144991438, 'reg_alpha': 0.08448924045910246, 'reg_lambda': 3.800400065767957, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
38.19688388225367,{'max_depth': 5, 'min_child_weight': 20, 'gamma': 8.244764653180148, 'n_estimators': 50, 'eta': 1.0, 'subsample': 0.751520342370686, 'colsample_bytree': 0.7405743334955344, 'reg_alpha': 0.0, 'reg_lambda': 3.5149778732769814, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
20.212241922071556,{'max_depth': 5, 'min_child_weight': 17, 'gamma': 0.06368694462694281, 'n_estimators': 112, 'eta': 0.9961766163731652, 'subsample': 0.7457756899107256, 'colsample_bytree': 0.8881367076678863, 'reg_alpha': 0.2895247989141226, 'reg_lambda': 1.5019836503268904, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
27.783457296093566,{'max_depth': 7, 'min_child_weight': 11, 'gamma': 0.1296540463822882, 'n_estimators': 362, 'eta': 0.3750219778912103, 'subsample': 0.5347452486872988, 'colsample_bytree': 0.9704057654376881, 'reg_alpha': 0.24939733176234885, 'reg_lambda': 9.733320526261046, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
41.5837555774579,{'max_depth': 6, 'min_child_weight': 3, 'gamma': 9.216777998524726, 'n_estimators': 418, 'eta': 0.1, 'subsample': 1.0, 'colsample_bytree': 1.0, 'reg_alpha': 10.0, 'reg_lambda': 1.8177731153211352, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
38.34487507958759,{'max_depth': 6, 'min_child_weight': 3, 'gamma': 5.952178402034322, 'n_estimators': 349, 'eta': 0.1, 'subsample': 0.9353796012665179, 'colsample_bytree': 1.0, 'reg_alpha': 0.0, 'reg_lambda': 2.120630975634324, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
47.446142034748654,{'max_depth': 4, 'min_child_weight': 20, 'gamma': 4.253948806536615, 'n_estimators': 456, 'eta': 1.0, 'subsample': 0.3399926308073278, 'colsample_bytree': 0.1, 'reg_alpha': 10.0, 'reg_lambda': 3.756730272974205, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
38.32749029379476,{'max_depth': 13, 'min_child_weight': 20, 'gamma': 4.1498809968031685, 'n_estimators': 465, 'eta': 0.1, 'subsample': 0.7058592668287876, 'colsample_bytree': 0.1, 'reg_alpha': 0.0, 'reg_lambda': 5.6203922518007055, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
39.37360215913039,{'max_depth': 3, 'min_child_weight': 18, 'gamma': 3.496514439604583, 'n_estimators': 132, 'eta': 0.13042840274923628, 'subsample': 0.5988942869633657, 'colsample_bytree': 0.9961194667150446, 'reg_alpha': 3.6514834385745125, 'reg_lambda': 5.185012341241837, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
41.425133799800946,{'max_depth': 3, 'min_child_weight': 13, 'gamma': 8.344259174825327, 'n_estimators': 274, 'eta': 0.9431666671595816, 'subsample': 0.9549279295895814, 'colsample_bytree': 0.10993620181494151, 'reg_alpha': 9.949998300428076, 'reg_lambda': 7.978785978385652, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
24.23711997353553,{'max_depth': 2, 'min_child_weight': 7, 'gamma': 0.20627373056624657, 'n_estimators': 185, 'eta': 0.9982323889076824, 'subsample': 0.9869879008223833, 'colsample_bytree': 0.2876790274929971, 'reg_alpha': 0.02468882174433418, 'reg_lambda': 5.4551017625694485, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
41.51208117326149,{'max_depth': 15, 'min_child_weight': 7, 'gamma': 2.146245385021894, 'n_estimators': 474, 'eta': 0.12490074830032317, 'subsample': 0.9732254658144123, 'colsample_bytree': 0.214396518279979, 'reg_alpha': 9.988611898099093, 'reg_lambda': 2.500871825249012, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
39.97405712786565,{'max_depth': 8, 'min_child_weight': 2, 'gamma': 0.8432973673760481, 'n_estimators': 73, 'eta': 0.9515696275865537, 'subsample': 0.7089406457265891, 'colsample_bytree': 0.20879838804589748, 'reg_alpha': 5.852767057847491, 'reg_lambda': 7.696589223332389, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
38.577933072705655,{'max_depth': 14, 'min_child_weight': 4, 'gamma': 9.33588565666189, 'n_estimators': 270, 'eta': 0.9539218555898847, 'subsample': 0.8492943127728981, 'colsample_bytree': 0.9754695565818475, 'reg_alpha': 2.3807151412391696, 'reg_lambda': 7.5005260503799605, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
38.95260701155204,{'max_depth': 13, 'min_child_weight': 9, 'gamma': 5.057910804979614, 'n_estimators': 82, 'eta': 0.9825506342236455, 'subsample': 0.45121999039585137, 'colsample_bytree': 0.9863058883759919, 'reg_alpha': 3.2399772011006616, 'reg_lambda': 0.12451279534891116, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
49.16603966580068,{'max_depth': 8, 'min_child_weight': 2, 'gamma': 8.870573637692464, 'n_estimators': 318, 'eta': 0.10381763603991587, 'subsample': 0.18795711601981607, 'colsample_bytree': 0.12291394093534967, 'reg_alpha': 5.8172877693669935, 'reg_lambda': 9.115007051033396, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
38.32727955666518,{'max_depth': 6, 'min_child_weight': 3, 'gamma': 1.9314987446414218, 'n_estimators': 175, 'eta': 0.13018505362117572, 'subsample': 0.5163441711060458, 'colsample_bytree': 0.8775079049323832, 'reg_alpha': 0.19648772791056926, 'reg_lambda': 1.3847974978874558, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
22.593724577892807,{'max_depth': 13, 'min_child_weight': 4, 'gamma': 0.009170998537983978, 'n_estimators': 120, 'eta': 0.9104518884027083, 'subsample': 0.11127545359818715, 'colsample_bytree': 0.33160493125258095, 'reg_alpha': 0.11438532237559086, 'reg_lambda': 4.206022698477485, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
45.996175403704584,{'max_depth': 3, 'min_child_weight': 2, 'gamma': 5.937823965811683, 'n_estimators': 245, 'eta': 0.9656883858138012, 'subsample': 0.19946136428096764, 'colsample_bytree': 0.12057211584675018, 'reg_alpha': 5.921827157800959, 'reg_lambda': 1.889208227700368, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
37.41928193800163,{'max_depth': 6, 'min_child_weight': 15, 'gamma': 0.27238188736119057, 'n_estimators': 299, 'eta': 0.9044456154527106, 'subsample': 0.11100560935939681, 'colsample_bytree': 0.9693638896887141, 'reg_alpha': 0.014975841425751705, 'reg_lambda': 0.23847017492815709, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
36.26775585219682,{'max_depth': 14, 'min_child_weight': 20, 'gamma': 0.7151198008887777, 'n_estimators': 259, 'eta': 0.1, 'subsample': 0.5144359504963782, 'colsample_bytree': 0.1, 'reg_alpha': 0.0, 'reg_lambda': 1.4018594894344267, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
45.297984585901226,{'max_depth': 18, 'min_child_weight': 20, 'gamma': 6.560478811529787, 'n_estimators': 468, 'eta': 1.0, 'subsample': 0.4242141900586176, 'colsample_bytree': 1.0, 'reg_alpha': 10.0, 'reg_lambda': 7.9972667375779505, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
37.7232183500862,{'max_depth': 15, 'min_child_weight': 9, 'gamma': 1.227816534407339, 'n_estimators': 344, 'eta': 0.1, 'subsample': 0.9347716944623891, 'colsample_bytree': 0.1, 'reg_alpha': 0.0, 'reg_lambda': 2.3680654561818306, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
41.50088314907215,{'max_depth': 12, 'min_child_weight': 1, 'gamma': 7.750319771780263, 'n_estimators': 100, 'eta': 1.0, 'subsample': 0.934459795508803, 'colsample_bytree': 0.1, 'reg_alpha': 10.0, 'reg_lambda': 0.8572479663870767, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
38.34002539509068,{'max_depth': 5, 'min_child_weight': 1, 'gamma': 3.540323138324513, 'n_estimators': 493, 'eta': 0.1, 'subsample': 0.8537387271054625, 'colsample_bytree': 0.1, 'reg_alpha': 0.0, 'reg_lambda': 9.372926011914993, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
38.33921686574418,{'max_depth': 2, 'min_child_weight': 2, 'gamma': 7.868798269419381, 'n_estimators': 383, 'eta': 0.1, 'subsample': 0.5075904590551074, 'colsample_bytree': 0.1, 'reg_alpha': 0.0, 'reg_lambda': 8.061211817083025, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
38.18789580910963,{'max_depth': 11, 'min_child_weight': 1, 'gamma': 6.823124037062232, 'n_estimators': 419, 'eta': 1.0, 'subsample': 0.16589783277669973, 'colsample_bytree': 1.0, 'reg_alpha': 0.0, 'reg_lambda': 5.2230906948419005, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
38.15726664645373,{'max_depth': 19, 'min_child_weight': 20, 'gamma': 9.273404056509808, 'n_estimators': 244, 'eta': 1.0, 'subsample': 0.5143713726230612, 'colsample_bytree': 0.1, 'reg_alpha': 0.0, 'reg_lambda': 7.132876380031715, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
38.26710327023369,{'max_depth': 12, 'min_child_weight': 20, 'gamma': 4.893096627847984, 'n_estimators': 74, 'eta': 1.0, 'subsample': 0.52632645630601, 'colsample_bytree': 0.1, 'reg_alpha': 0.0, 'reg_lambda': 4.126093396383473, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
64.90980780943444,{'max_depth': 5, 'min_child_weight': 19, 'gamma': 9.857148125965065, 'n_estimators': 214, 'eta': 0.8462550107416904, 'subsample': 0.13386874224274853, 'colsample_bytree': 0.971498891264552, 'reg_alpha': 9.540771812561344, 'reg_lambda': 1.808046986320634, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
42.73257640855339,{'max_depth': 18, 'min_child_weight': 2, 'gamma': 0.005372351442167745, 'n_estimators': 98, 'eta': 0.2429253049566827, 'subsample': 0.14278240116413743, 'colsample_bytree': 0.2016369975493949, 'reg_alpha': 2.7873068289895135, 'reg_lambda': 8.117630246160486, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
