score,hypers
0.059231131618299564,{'max_depth': 6, 'min_child_weight': 9, 'gamma': 4.786523357173145, 'n_estimators': 241, 'eta': 0.9719790667283339, 'subsample': 0.2429450101974855, 'colsample_bytree': 0.8409802121713187, 'reg_alpha': 8.004434404219252, 'reg_lambda': 1.5225297310877486, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04610443803034159,{'max_depth': 10, 'min_child_weight': 1, 'gamma': 2.2824033589436565, 'n_estimators': 467, 'eta': 0.6177115039054133, 'subsample': 1.0, 'colsample_bytree': 0.728217613419119, 'reg_alpha': 10.0, 'reg_lambda': 5.88521133238515, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04562270879060103,{'max_depth': 6, 'min_child_weight': 10, 'gamma': 0.0, 'n_estimators': 170, 'eta': 0.1749715546501019, 'subsample': 1.0, 'colsample_bytree': 0.3543059900534403, 'reg_alpha': 9.429918814201352, 'reg_lambda': 7.169869796772109, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04628176514979203,{'max_depth': 8, 'min_child_weight': 1, 'gamma': 1.0124722720837755, 'n_estimators': 201, 'eta': 0.2222863060233014, 'subsample': 0.52673123949538, 'colsample_bytree': 0.18799024162714228, 'reg_alpha': 7.372029680293759, 'reg_lambda': 1.468728758399299, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04392832763099276,{'max_depth': 14, 'min_child_weight': 1, 'gamma': 3.94292594917856, 'n_estimators': 494, 'eta': 0.682551744534606, 'subsample': 1.0, 'colsample_bytree': 0.22616550326512053, 'reg_alpha': 0.0, 'reg_lambda': 6.364297802519577, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04392830277775286,{'max_depth': 2, 'min_child_weight': 15, 'gamma': 8.879004788059534, 'n_estimators': 500, 'eta': 0.1, 'subsample': 1.0, 'colsample_bytree': 0.1, 'reg_alpha': 0.0, 'reg_lambda': 10.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.044785167529313163,{'max_depth': 13, 'min_child_weight': 3, 'gamma': 2.5464012524536903, 'n_estimators': 224, 'eta': 0.6282592732455178, 'subsample': 0.9732369682605035, 'colsample_bytree': 0.4967071471124147, 'reg_alpha': 8.514268308365486, 'reg_lambda': 9.025179764996516, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.044180623611641316,{'max_depth': 6, 'min_child_weight': 15, 'gamma': 2.6943176976771217, 'n_estimators': 153, 'eta': 0.4932040677409154, 'subsample': 0.1, 'colsample_bytree': 0.7991571036101646, 'reg_alpha': 0.0, 'reg_lambda': 9.18619131527998, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04370254455517539,{'max_depth': 3, 'min_child_weight': 1, 'gamma': 9.913212805124964, 'n_estimators': 500, 'eta': 1.0, 'subsample': 0.24152842965030333, 'colsample_bytree': 0.8477963514289858, 'reg_alpha': 1.1530032806087036, 'reg_lambda': 1.2969020884051177, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.0437574359317063,{'max_depth': 2, 'min_child_weight': 10, 'gamma': 3.4548633353051947, 'n_estimators': 500, 'eta': 0.1, 'subsample': 1.0, 'colsample_bytree': 0.31107065382471993, 'reg_alpha': 5.606150534402156, 'reg_lambda': 0.2789862775856877, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04343955631219743,{'max_depth': 20, 'min_child_weight': 1, 'gamma': 4.270473626235434, 'n_estimators': 369, 'eta': 0.1, 'subsample': 0.8459279895917002, 'colsample_bytree': 0.2713154575580872, 'reg_alpha': 4.027603130308926, 'reg_lambda': 6.293014726888956, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.047157030155993415,{'max_depth': 20, 'min_child_weight': 5, 'gamma': 2.123263018637904, 'n_estimators': 435, 'eta': 0.17278434086420486, 'subsample': 0.724695223615915, 'colsample_bytree': 0.37443147124042053, 'reg_alpha': 10.0, 'reg_lambda': 5.240647274604245, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.043891969296345534,{'max_depth': 5, 'min_child_weight': 19, 'gamma': 6.352294211281416, 'n_estimators': 399, 'eta': 0.11143995002844675, 'subsample': 0.6519997419733637, 'colsample_bytree': 0.44455349948229694, 'reg_alpha': 0.0, 'reg_lambda': 3.710249255712039, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.05164354832785986,{'max_depth': 19, 'min_child_weight': 1, 'gamma': 2.9695043122642155, 'n_estimators': 309, 'eta': 0.465091942644589, 'subsample': 0.12071061162791127, 'colsample_bytree': 0.4739124550228073, 'reg_alpha': 3.7320205887413915, 'reg_lambda': 7.192482646353646, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.0434760546879858,{'max_depth': 17, 'min_child_weight': 9, 'gamma': 9.133357617761588, 'n_estimators': 458, 'eta': 0.24490057894414374, 'subsample': 0.6099506585223661, 'colsample_bytree': 0.2968114298224286, 'reg_alpha': 4.267672477636461, 'reg_lambda': 0.10606567199878272, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.044806568021155936,{'max_depth': 13, 'min_child_weight': 3, 'gamma': 9.139710067223671, 'n_estimators': 390, 'eta': 0.3452716750470868, 'subsample': 0.2665200837179703, 'colsample_bytree': 0.3802181940461582, 'reg_alpha': 4.199348176821648, 'reg_lambda': 5.461157340588957, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04504253899472787,{'max_depth': 2, 'min_child_weight': 9, 'gamma': 0.0, 'n_estimators': 485, 'eta': 1.0, 'subsample': 1.0, 'colsample_bytree': 0.6171647289304996, 'reg_alpha': 5.850073845948462, 'reg_lambda': 10.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04878285159543052,{'max_depth': 13, 'min_child_weight': 15, 'gamma': 3.5177443406981017, 'n_estimators': 50, 'eta': 0.1, 'subsample': 0.8501558683097347, 'colsample_bytree': 0.1, 'reg_alpha': 10.0, 'reg_lambda': 0.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.046104461454730045,{'max_depth': 2, 'min_child_weight': 20, 'gamma': 2.9130012132021736, 'n_estimators': 225, 'eta': 0.10533680764626882, 'subsample': 1.0, 'colsample_bytree': 0.3830081593046101, 'reg_alpha': 10.0, 'reg_lambda': 8.860199402023143, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04397723288633009,{'max_depth': 2, 'min_child_weight': 1, 'gamma': 7.224053878660675, 'n_estimators': 182, 'eta': 0.29842350509615023, 'subsample': 0.6802973175592628, 'colsample_bytree': 0.10986478894316005, 'reg_alpha': 0.0, 'reg_lambda': 8.30640803147723, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04377854889790017,{'max_depth': 3, 'min_child_weight': 10, 'gamma': 4.527030071955542, 'n_estimators': 102, 'eta': 0.1240903819467916, 'subsample': 0.3070803524518956, 'colsample_bytree': 0.248107386066461, 'reg_alpha': 1.2255836861016347, 'reg_lambda': 3.769182712444744, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.0439456176789608,{'max_depth': 10, 'min_child_weight': 20, 'gamma': 5.585418761683533, 'n_estimators': 449, 'eta': 0.25504586807649, 'subsample': 0.2815757593334406, 'colsample_bytree': 0.8930520758552403, 'reg_alpha': 0.13073229201650774, 'reg_lambda': 7.870860256747596, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.043699452150747,{'max_depth': 12, 'min_child_weight': 17, 'gamma': 4.402178059051471, 'n_estimators': 251, 'eta': 0.5907442395479907, 'subsample': 0.2739648155287199, 'colsample_bytree': 0.3789865205633475, 'reg_alpha': 3.0781292762906416, 'reg_lambda': 9.69072589070104, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.049738866230176704,{'max_depth': 13, 'min_child_weight': 19, 'gamma': 8.89208876770039, 'n_estimators': 349, 'eta': 0.1015990731792187, 'subsample': 0.6001288676409738, 'colsample_bytree': 0.9695325011977416, 'reg_alpha': 10.0, 'reg_lambda': 2.476732959970576, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04475532757592767,{'max_depth': 10, 'min_child_weight': 10, 'gamma': 9.218740496675222, 'n_estimators': 54, 'eta': 0.3707885259059036, 'subsample': 0.7061277753182889, 'colsample_bytree': 0.9937147224741405, 'reg_alpha': 6.685918992609282, 'reg_lambda': 1.8810583011382493, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.0435418074408478,{'max_depth': 7, 'min_child_weight': 20, 'gamma': 10.0, 'n_estimators': 463, 'eta': 1.0, 'subsample': 0.5920320442771103, 'colsample_bytree': 0.6580463878757487, 'reg_alpha': 3.915103962576115, 'reg_lambda': 5.351230546543263, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04346950603218829,{'max_depth': 20, 'min_child_weight': 20, 'gamma': 7.979571880202912, 'n_estimators': 127, 'eta': 0.11194153251117926, 'subsample': 1.0, 'colsample_bytree': 0.408919108978405, 'reg_alpha': 3.929665817301635, 'reg_lambda': 5.806748711445737, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.043952112169218176,{'max_depth': 20, 'min_child_weight': 1, 'gamma': 10.0, 'n_estimators': 344, 'eta': 0.1, 'subsample': 0.1, 'colsample_bytree': 0.44220831266515337, 'reg_alpha': 0.0, 'reg_lambda': 5.098183803590585, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04387715001158738,{'max_depth': 14, 'min_child_weight': 18, 'gamma': 8.255403591863255, 'n_estimators': 187, 'eta': 0.45223498958318953, 'subsample': 0.7999272991909016, 'colsample_bytree': 0.24424328235772674, 'reg_alpha': 0.0, 'reg_lambda': 0.5308636022068343, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04347618255967359,{'max_depth': 15, 'min_child_weight': 3, 'gamma': 9.168340740105391, 'n_estimators': 115, 'eta': 0.7160108238231716, 'subsample': 0.99666198216338, 'colsample_bytree': 0.44758962222448195, 'reg_alpha': 2.537893594103555, 'reg_lambda': 8.548765720556567, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.0441309388081769,{'max_depth': 19, 'min_child_weight': 5, 'gamma': 3.9294746352186376, 'n_estimators': 84, 'eta': 0.24005319231469247, 'subsample': 0.4050420618592402, 'colsample_bytree': 0.6728674929690727, 'reg_alpha': 0.0, 'reg_lambda': 8.290395396596287, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.0636758831035339,{'max_depth': 10, 'min_child_weight': 1, 'gamma': 5.123152265214683, 'n_estimators': 260, 'eta': 0.5540025288370892, 'subsample': 0.30970019631232926, 'colsample_bytree': 0.20939678030118955, 'reg_alpha': 9.769376313838, 'reg_lambda': 3.0635408333540974, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04330153241429297,{'max_depth': 15, 'min_child_weight': 6, 'gamma': 0.9403313022230266, 'n_estimators': 395, 'eta': 0.46335707128997805, 'subsample': 0.16605190483155458, 'colsample_bytree': 0.8163582684214649, 'reg_alpha': 0.06973605784735383, 'reg_lambda': 8.920190391100961, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04386519656011276,{'max_depth': 12, 'min_child_weight': 18, 'gamma': 3.8297297223462246, 'n_estimators': 459, 'eta': 0.11834937839683768, 'subsample': 0.48622473397740207, 'colsample_bytree': 0.725601992188459, 'reg_alpha': 4.608265181287383, 'reg_lambda': 3.9024417161826896, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04408575524014113,{'max_depth': 15, 'min_child_weight': 9, 'gamma': 3.7554388027657506, 'n_estimators': 450, 'eta': 0.15090075334720937, 'subsample': 0.8051892355874982, 'colsample_bytree': 0.5771199420346067, 'reg_alpha': 6.748159422499116, 'reg_lambda': 0.834530470393482, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.05158690381566058,{'max_depth': 8, 'min_child_weight': 4, 'gamma': 3.1924138674007922, 'n_estimators': 161, 'eta': 0.9758061883338434, 'subsample': 0.4799664361271293, 'colsample_bytree': 0.8103131264013665, 'reg_alpha': 9.966070708685425, 'reg_lambda': 0.36473467122817854, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04376829005322093,{'max_depth': 19, 'min_child_weight': 4, 'gamma': 0.6627341560262979, 'n_estimators': 170, 'eta': 0.2224443092353162, 'subsample': 0.6489946104306407, 'colsample_bytree': 0.17250630826726152, 'reg_alpha': 2.1724403291794863, 'reg_lambda': 0.9835744778215185, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.043509470023179384,{'max_depth': 8, 'min_child_weight': 16, 'gamma': 1.7015226876498792, 'n_estimators': 275, 'eta': 0.7444365957590057, 'subsample': 0.9378191146297973, 'colsample_bytree': 0.20150912218938027, 'reg_alpha': 3.441233798544729, 'reg_lambda': 0.1444093165932481, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04405309483495452,{'max_depth': 17, 'min_child_weight': 10, 'gamma': 3.4139936551297896, 'n_estimators': 91, 'eta': 0.9512314093645627, 'subsample': 0.18963099144140655, 'colsample_bytree': 0.10989291026376763, 'reg_alpha': 2.6085163150671624, 'reg_lambda': 7.914283708748343, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.0438288492246849,{'max_depth': 8, 'min_child_weight': 4, 'gamma': 9.279393235691405, 'n_estimators': 391, 'eta': 0.9146814122212924, 'subsample': 0.10344086402718795, 'colsample_bytree': 0.9385702810036085, 'reg_alpha': 1.5068029552657383, 'reg_lambda': 3.577192922236903, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04403288387620367,{'max_depth': 13, 'min_child_weight': 5, 'gamma': 0.6737710557938715, 'n_estimators': 484, 'eta': 0.9953895553454638, 'subsample': 0.6436681968756683, 'colsample_bytree': 0.1695252790915847, 'reg_alpha': 6.584046009915941, 'reg_lambda': 9.921789605667389, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04381770009051609,{'max_depth': 8, 'min_child_weight': 3, 'gamma': 6.0574388513036, 'n_estimators': 385, 'eta': 0.2972332874028202, 'subsample': 0.5559921855780819, 'colsample_bytree': 0.43588761196261294, 'reg_alpha': 0.039055779964315425, 'reg_lambda': 9.103286802028684, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.043958870281361404,{'max_depth': 3, 'min_child_weight': 1, 'gamma': 9.419926917378968, 'n_estimators': 290, 'eta': 0.22264187280178888, 'subsample': 0.9344221975003697, 'colsample_bytree': 0.8088859994851456, 'reg_alpha': 0.04089662943873585, 'reg_lambda': 5.860803306449761, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.043894602900724576,{'max_depth': 20, 'min_child_weight': 19, 'gamma': 9.235952155833075, 'n_estimators': 445, 'eta': 0.7754329408258334, 'subsample': 0.3654809002832179, 'colsample_bytree': 0.9344393143415508, 'reg_alpha': 2.223357559461219, 'reg_lambda': 0.8376798276194198, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04537278815247227,{'max_depth': 14, 'min_child_weight': 16, 'gamma': 9.778283392854558, 'n_estimators': 413, 'eta': 0.9994085350564025, 'subsample': 0.44792163898331006, 'colsample_bytree': 0.1855951302233745, 'reg_alpha': 6.9252407471541755, 'reg_lambda': 4.90791727709023, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04388839063687666,{'max_depth': 12, 'min_child_weight': 7, 'gamma': 7.099296497478206, 'n_estimators': 499, 'eta': 0.12190033610258336, 'subsample': 0.748051934026778, 'colsample_bytree': 0.8705309185360249, 'reg_alpha': 1.304784349026549, 'reg_lambda': 0.17963805777039935, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.043558809199140756,{'max_depth': 7, 'min_child_weight': 15, 'gamma': 9.52254387311901, 'n_estimators': 370, 'eta': 0.4833930870786901, 'subsample': 0.6741915352563775, 'colsample_bytree': 0.9595012020482389, 'reg_alpha': 4.0282436412504055, 'reg_lambda': 9.832234383244108, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.044174533720528486,{'max_depth': 2, 'min_child_weight': 5, 'gamma': 3.2809377181222326, 'n_estimators': 94, 'eta': 0.7316106552066906, 'subsample': 0.8973903926457476, 'colsample_bytree': 0.3258065156117928, 'reg_alpha': 7.362317691393356, 'reg_lambda': 1.0360283858670352, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04347428723846735,{'max_depth': 19, 'min_child_weight': 8, 'gamma': 9.040969943257306, 'n_estimators': 367, 'eta': 0.12224224154093069, 'subsample': 0.5427447336294989, 'colsample_bytree': 0.3668682396950761, 'reg_alpha': 2.898968166914557, 'reg_lambda': 8.738848438442325, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04359758177149169,{'max_depth': 5, 'min_child_weight': 15, 'gamma': 6.451907050772993, 'n_estimators': 51, 'eta': 0.6553787555357298, 'subsample': 0.810894365987, 'colsample_bytree': 0.8794055965380199, 'reg_alpha': 2.299814469332267, 'reg_lambda': 9.927002632573789, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.043604966329447256,{'max_depth': 6, 'min_child_weight': 7, 'gamma': 9.220938274694664, 'n_estimators': 497, 'eta': 0.1621006532959679, 'subsample': 0.4298830092969681, 'colsample_bytree': 0.1813515920815268, 'reg_alpha': 3.9392553905995378, 'reg_lambda': 9.834291565361537, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04563874305959384,{'max_depth': 3, 'min_child_weight': 11, 'gamma': 1.5768917581852984, 'n_estimators': 297, 'eta': 0.9532838159743033, 'subsample': 0.9233142427157724, 'colsample_bytree': 0.9527857187282245, 'reg_alpha': 9.949223431779622, 'reg_lambda': 7.114035372035673, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.047555520706574955,{'max_depth': 11, 'min_child_weight': 16, 'gamma': 7.093251793330141, 'n_estimators': 495, 'eta': 0.6492909845564319, 'subsample': 0.3128334408248874, 'colsample_bytree': 0.13781142512594335, 'reg_alpha': 6.245913584409436, 'reg_lambda': 9.359917283929901, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04351993780256956,{'max_depth': 3, 'min_child_weight': 17, 'gamma': 0.6466827528987519, 'n_estimators': 278, 'eta': 0.6593599364142964, 'subsample': 0.793437602624575, 'colsample_bytree': 0.2890092114371584, 'reg_alpha': 4.759991962056841, 'reg_lambda': 0.05030133662888515, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04498494172177441,{'max_depth': 18, 'min_child_weight': 5, 'gamma': 8.520901362468305, 'n_estimators': 131, 'eta': 0.181199412317397, 'subsample': 0.5783450770067275, 'colsample_bytree': 0.9190241369124528, 'reg_alpha': 6.288561038432839, 'reg_lambda': 8.627699628357526, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.043877577671426894,{'max_depth': 20, 'min_child_weight': 2, 'gamma': 5.182031552687897, 'n_estimators': 317, 'eta': 0.13228426011099462, 'subsample': 0.8610243137063902, 'colsample_bytree': 0.8731246491150823, 'reg_alpha': 0.08100711323775768, 'reg_lambda': 8.018636958670749, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04391652642059848,{'max_depth': 4, 'min_child_weight': 19, 'gamma': 8.104148921981091, 'n_estimators': 360, 'eta': 0.19824018895690107, 'subsample': 0.47031591038687626, 'colsample_bytree': 0.9688815936627577, 'reg_alpha': 0.28750406154351543, 'reg_lambda': 9.696047908629437, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.0417667951138003,{'max_depth': 18, 'min_child_weight': 16, 'gamma': 0.2771907398654628, 'n_estimators': 176, 'eta': 0.13061121984511892, 'subsample': 0.9842246361277429, 'colsample_bytree': 0.8881507709683367, 'reg_alpha': 1.2952090682535968, 'reg_lambda': 0.8380620181389576, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.0472787829030414,{'max_depth': 3, 'min_child_weight': 10, 'gamma': 9.70550455149383, 'n_estimators': 84, 'eta': 0.293059791150206, 'subsample': 0.6476187314942443, 'colsample_bytree': 0.8693119281049215, 'reg_alpha': 8.752392753185097, 'reg_lambda': 0.8303446612033828, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04387181997589694,{'max_depth': 12, 'min_child_weight': 19, 'gamma': 1.9905755881563976, 'n_estimators': 76, 'eta': 0.20748037668773753, 'subsample': 0.7380583824383335, 'colsample_bytree': 0.9868798786219667, 'reg_alpha': 0.0020348590859953224, 'reg_lambda': 6.908668808492426, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04481275244109235,{'max_depth': 3, 'min_child_weight': 16, 'gamma': 9.367037618796664, 'n_estimators': 286, 'eta': 0.8044312391538373, 'subsample': 0.7521936380609834, 'colsample_bytree': 0.171860409082672, 'reg_alpha': 8.131152370821143, 'reg_lambda': 8.645872988153195, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.043979209492596,{'max_depth': 12, 'min_child_weight': 18, 'gamma': 2.4550725454412365, 'n_estimators': 440, 'eta': 0.9779175153427513, 'subsample': 0.3460098993325278, 'colsample_bytree': 0.6036489056634322, 'reg_alpha': 0.0057472953410619984, 'reg_lambda': 3.4291999193308693, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04390643265201753,{'max_depth': 19, 'min_child_weight': 20, 'gamma': 0.21102567216717885, 'n_estimators': 274, 'eta': 0.9676708319741849, 'subsample': 0.9433470468508492, 'colsample_bytree': 0.9766138363461855, 'reg_alpha': 6.002120001485681, 'reg_lambda': 2.589980410149661, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04824466209860161,{'max_depth': 6, 'min_child_weight': 17, 'gamma': 0.239166624648457, 'n_estimators': 469, 'eta': 0.44914908821257504, 'subsample': 0.202680259312161, 'colsample_bytree': 0.2666554801942047, 'reg_alpha': 4.694986644703053, 'reg_lambda': 8.103074402846506, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04140386150078095,{'max_depth': 4, 'min_child_weight': 1, 'gamma': 0.26726086080902883, 'n_estimators': 133, 'eta': 0.6353820392683981, 'subsample': 0.2330717373795865, 'colsample_bytree': 0.43966578887309926, 'reg_alpha': 0.06395580534216962, 'reg_lambda': 0.20640606226155936, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.043603220216279874,{'max_depth': 17, 'min_child_weight': 11, 'gamma': 7.96938283936232, 'n_estimators': 383, 'eta': 0.1470758953778807, 'subsample': 0.7628465709548637, 'colsample_bytree': 0.14022671565226, 'reg_alpha': 5.060837424840137, 'reg_lambda': 9.521388324976488, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04405569910264961,{'max_depth': 4, 'min_child_weight': 4, 'gamma': 8.681369086441412, 'n_estimators': 92, 'eta': 0.6252339716397547, 'subsample': 0.5912075975423955, 'colsample_bytree': 0.7862095955979505, 'reg_alpha': 1.1911230412381226, 'reg_lambda': 0.2263164800989648, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.044222207022364436,{'max_depth': 5, 'min_child_weight': 8, 'gamma': 1.221582918047969, 'n_estimators': 77, 'eta': 0.8408593998426432, 'subsample': 0.3315842239138614, 'colsample_bytree': 0.914329722659406, 'reg_alpha': 4.153876803326315, 'reg_lambda': 9.49794668296376, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04386963683844709,{'max_depth': 19, 'min_child_weight': 13, 'gamma': 0.5007816378393949, 'n_estimators': 391, 'eta': 0.12213795556280203, 'subsample': 0.9350549177556332, 'colsample_bytree': 0.2825860581544227, 'reg_alpha': 1.8580520151267157, 'reg_lambda': 9.853829357289234, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
